record_id,collection_month,year,month,month_name,city,state,e_waste_type,collection_channel,sector,e_waste_collected_kg,formal_collected_kg,informal_collected_kg,material_recovered_kg,disposed_kg,hazardous_kg,estimated_jobs_supported,estimated_revenue_inr,recovery_rate_pct,compliance_score_pct,worker_safety_score_pct,primary_material,recycling_method,quarter,formal_share_pct,informal_share_pct,recovery_value_inr_per_kg
EW100739,2025-09-01,2025,9,Sep,Guwahati,Assam,Printer,Authorized Collection Center,Formal,211,178.64,32.36,188.09,22.91,24.46,1,31381.78,89.14,87.29,83.64,Aluminium,Manual Sorting,Q3,84.66,15.34,166.84
EW100963,2025-09-01,2025,9,Sep,Delhi,Delhi,Mobile Phone,Authorized Collection Center,Formal,3526,3371.56,154.44,2604.71,921.29,279.38,8,278761.94,73.87,84.45,86.6,Non-ferrous Metals,Refurbishment,Q3,95.62,4.38,107.02
EW100381,2025-09-01,2025,9,Sep,Ahmedabad,Gujarat,Mobile Phone,Informal Collector,Informal,4602,196.22,4405.78,1522.62,3079.38,363.99,10,173389.64,33.09,14.26,58.2,Mixed/Other,Refurbishment,Q3,4.26,95.74,113.88
EW100810,2025-09-01,2025,9,Sep,Bengaluru,Karnataka,Television,Retailer,Formal,4050,3538.86,511.14,3420.55,629.45,140.83,4,514252.02,84.46,76.19,95.52,Non-ferrous Metals,Landfill/Disposal,Q3,87.38,12.62,150.34
EW100853,2025-09-01,2025,9,Sep,Bengaluru,Karnataka,Laptop,Producer Take-back,Formal,2182,1739.37,442.63,1815.43,366.57,148.11,5,78302.35,83.2,89.19,95.6,Glass,Manual Sorting,Q3,79.71,20.29,43.13
EW101189,2025-09-01,2025,9,Sep,Indore,Madhya Pradesh,Printer,Retailer,Formal,340,316.23,23.77,254.26,85.74,34.66,1,10122.55,74.78,87.41,79.72,Ferrous Metals,Manual Sorting,Q3,93.01,6.99,39.81
EW100558,2025-09-01,2025,9,Sep,Mumbai,Maharashtra,Laptop,Producer Take-back,Formal,561,443.35,117.65,501.49,59.51,43.0,1,40416.38,89.39,88.94,92.52,Non-ferrous Metals,Dismantling,Q3,79.03,20.97,80.59
EW100689,2025-09-01,2025,9,Sep,Mumbai,Maharashtra,Printer,Informal Collector,Informal,4182,711.08,3470.92,1618.04,2563.96,157.03,20,86470.51,38.69,7.89,59.53,Non-ferrous Metals,Material Recovery,Q3,17.0,83.0,53.44
EW100776,2025-09-01,2025,9,Sep,Mumbai,Maharashtra,Small Appliance,Municipal Collection,Formal,523,417.83,105.17,370.41,152.59,37.94,1,59933.3,70.82,92.98,97.53,Copper,Repair & Reuse,Q3,79.89,20.11,161.8
EW101096,2025-09-01,2025,9,Sep,Mumbai,Maharashtra,Mobile Phone,Authorized Collection Center,Formal,4925,4175.93,749.07,4402.26,522.74,327.72,12,645903.41,89.39,98.18,87.34,Glass,Manual Sorting,Q3,84.79,15.21,146.72
EW100326,2025-09-01,2025,9,Sep,Nagpur,Maharashtra,Printer,Informal Collector,Informal,1724,149.56,1574.44,985.5,738.5,117.81,8,47710.79,57.16,36.21,50.32,Ferrous Metals,Landfill/Disposal,Q3,8.68,91.32,48.41
EW100994,2025-09-01,2025,9,Sep,Nagpur,Maharashtra,Mobile Phone,Informal Collector,Informal,1248,242.68,1005.32,646.38,601.62,112.4,4,56678.13,51.79,34.21,33.44,Copper,Manual Sorting,Q3,19.45,80.55,87.69
EW100135,2025-09-01,2025,9,Sep,Nashik,Maharashtra,Air Conditioner,Authorized Collection Center,Formal,2228,1960.54,267.46,1692.45,535.55,191.94,3,163798.52,75.96,78.14,96.28,Aluminium,Manual Sorting,Q3,88.0,12.0,96.78
EW100525,2025-09-01,2025,9,Sep,Pune,Maharashtra,Monitor,Retailer,Formal,1185,856.59,328.41,934.17,250.83,52.08,2,128705.5,78.83,79.27,96.32,Mixed/Other,Dismantling,Q3,72.29,27.71,137.78
EW100318,2025-09-01,2025,9,Sep,Jaipur,Rajasthan,Air Conditioner,Informal Collector,Informal,2430,86.47,2343.53,734.81,1695.19,205.43,10,30512.5,30.24,34.37,35.36,Non-ferrous Metals,Refurbishment,Q3,3.56,96.44,41.52
EW100114,2025-09-01,2025,9,Sep,Chennai,Tamil Nadu,Small Appliance,Scrap Dealer,Informal,3908,654.29,3253.71,2131.34,1776.66,426.23,11,175664.95,54.54,31.7,56.35,Non-ferrous Metals,Manual Sorting,Q3,16.74,83.26,82.42
EW100526,2025-09-01,2025,9,Sep,Chennai,Tamil Nadu,Refrigerator,Scrap Dealer,Informal,912,227.43,684.57,386.28,525.72,88.72,4,54123.96,42.36,9.57,43.32,Precious Metals,Repair & Reuse,Q3,24.94,75.06,140.12
EW100898,2025-09-01,2025,9,Sep,Chennai,Tamil Nadu,Television,Informal Collector,Informal,1798,315.62,1482.38,1064.29,733.71,115.69,7,134117.73,59.19,20.03,26.35,Precious Metals,Manual Sorting,Q3,17.55,82.45,126.02
EW101073,2025-09-01,2025,9,Sep,Chennai,Tamil Nadu,Mobile Phone,Retailer,Formal,4693,4429.38,263.62,3787.12,905.88,152.13,9,345995.97,80.7,87.75,96.45,Plastic,Repair & Reuse,Q3,94.38,5.62,91.36
EW100727,2025-09-01,2025,9,Sep,Hyderabad,Telangana,Mobile Phone,Authorized Collection Center,Formal,3535,2777.19,757.81,3076.38,458.62,158.46,4,225823.21,87.03,83.4,92.0,Ferrous Metals,Dismantling,Q3,78.56,21.44,73.41
EW101180,2025-09-01,2025,9,Sep,Hyderabad,Telangana,Printer,Informal Collector,Informal,4573,1240.48,3332.52,1805.87,2767.13,405.14,17,168897.99,39.49,17.67,62.02,Non-ferrous Metals,Dismantling,Q3,27.13,72.87,93.53
EW100542,2025-09-01,2025,9,Sep,Lucknow,Uttar Pradesh,Printer,Authorized Collection Center,Formal,2479,1972.03,506.97,2254.36,224.64,107.17,4,397078.06,90.94,93.97,80.83,Plastic,Repair & Reuse,Q3,79.55,20.45,176.14
EW100660,2025-09-01,2025,9,Sep,Lucknow,Uttar Pradesh,Small Appliance,Producer Take-back,Formal,528,488.02,39.98,451.5,76.5,21.31,1,44709.54,85.51,97.68,78.4,Ferrous Metals,Dismantling,Q3,92.43,7.57,99.02
EW100887,2025-09-01,2025,9,Sep,Lucknow,Uttar Pradesh,Small Appliance,Producer Take-back,Formal,641,557.81,83.19,446.74,194.26,44.28,1,33298.83,69.69,79.58,96.19,Glass,Repair & Reuse,Q3,87.02,12.98,74.54
EW100983,2025-09-01,2025,9,Sep,Lucknow,Uttar Pradesh,Monitor,Authorized Collection Center,Formal,1709,1346.48,362.52,1285.96,423.04,191.14,3,60243.5,75.25,78.25,78.74,Ferrous Metals,Repair & Reuse,Q3,78.79,21.21,46.85
EW101045,2025-09-01,2025,9,Sep,Lucknow,Uttar Pradesh,Monitor,Informal Collector,Informal,341,13.15,327.85,184.32,156.68,25.91,1,19195.02,54.05,17.49,32.83,Copper,Dismantling,Q3,3.86,96.14,104.14
EW100719,2025-09-01,2025,9,Sep,Kolkata,West Bengal,Small Appliance,Retailer,Formal,3549,3362.87,186.13,2885.96,663.04,235.63,3,394275.5,81.32,97.24,84.01,Aluminium,Manual Sorting,Q3,94.76,5.24,136.62
EW101095,2025-09-01,2025,9,Sep,Kolkata,West Bengal,Mobile Phone,Informal Collector,Informal,1482,338.81,1143.19,429.81,1052.19,169.04,2,54590.79,29.0,31.9,50.59,Ferrous Metals,Manual Sorting,Q3,22.86,77.14,127.01
EW100323,2025-10-01,2025,10,Oct,Delhi,Delhi,Mobile Phone,Retailer,Formal,695,552.49,142.51,526.59,168.41,76.59,1,43072.62,75.77,88.3,78.56,Aluminium,Manual Sorting,Q4,79.49,20.51,81.8
EW100148,2025-10-01,2025,10,Oct,Ahmedabad,Gujarat,Laptop,Scrap Dealer,Informal,1002,199.25,802.75,400.9,601.1,78.64,3,63329.6,40.01,38.6,57.47,Aluminium,Landfill/Disposal,Q4,19.89,80.11,157.97
EW100149,2025-10-01,2025,10,Oct,Ahmedabad,Gujarat,Monitor,Scrap Dealer,Informal,3975,598.37,3376.63,1192.05,2782.95,257.12,14,176611.02,29.99,13.69,26.2,Aluminium,Manual Sorting,Q4,15.05,84.95,148.16
EW100297,2025-10-01,2025,10,Oct,Surat,Gujarat,Television,Authorized Collection Center,Formal,1716,1509.45,206.55,1279.7,436.3,140.69,2,197604.22,74.57,94.7,86.46,Copper,Landfill/Disposal,Q4,87.96,12.04,154.41
EW100695,2025-10-01,2025,10,Oct,Surat,Gujarat,Mobile Phone,Authorized Collection Center,Formal,1303,1134.17,168.83,911.48,391.52,149.72,1,152513.17,69.95,93.73,93.13,Plastic,Material Recovery,Q4,87.04,12.96,167.32
EW100750,2025-10-01,2025,10,Oct,Mysuru,Karnataka,Air Conditioner,Scrap Dealer,Informal,2003,297.07,1705.93,665.29,1337.71,192.99,7,47042.23,33.21,41.14,24.7,Ferrous Metals,Dismantling,Q4,14.83,85.17,70.71
EW100786,2025-10-01,2025,10,Oct,Kochi,Kerala,Television,Scrap Dealer,Informal,4358,747.97,3610.03,1490.37,2867.63,188.84,16,199374.59,34.2,35.09,42.66,Precious Metals,Material Recovery,Q4,17.16,82.84,133.78
EW101064,2025-10-01,2025,10,Oct,Kochi,Kerala,Printer,Retailer,Formal,2735,2590.0,145.0,2061.88,673.12,227.62,4,238678.0,75.39,92.36,84.16,Precious Metals,Material Recovery,Q4,94.7,5.3,115.76
EW101196,2025-10-01,2025,10,Oct,Kochi,Kerala,Mobile Phone,Municipal Collection,Formal,2133,1827.01,305.99,1913.37,219.63,70.35,2,197266.45,89.7,76.84,91.94,Aluminium,Material Recovery,Q4,85.65,14.35,103.1
EW100345,2025-10-01,2025,10,Oct,Bhopal,Madhya Pradesh,Small Appliance,Informal Collector,Informal,3583,178.56,3404.44,1598.6,1984.4,162.15,6,199092.83,44.62,13.31,46.45,Copper,Dismantling,Q4,4.98,95.02,124.54
EW101148,2025-10-01,2025,10,Oct,Bhopal,Madhya Pradesh,Refrigerator,Producer Take-back,Formal,2941,2234.4,706.6,2082.48,858.52,229.81,5,105092.46,70.81,98.14,88.76,Ferrous Metals,Landfill/Disposal,Q4,75.97,24.03,50.47
EW100587,2025-10-01,2025,10,Oct,Mumbai,Maharashtra,Laptop,Scrap Dealer,Informal,977,85.45,891.55,277.33,699.67,39.8,2,29821.01,28.39,38.62,51.56,Precious Metals,Repair & Reuse,Q4,8.75,91.25,107.53
EW100679,2025-10-01,2025,10,Oct,Mumbai,Maharashtra,Desktop/PC,Informal Collector,Informal,3035,70.09,2964.91,1114.64,1920.36,92.67,8,49220.64,36.73,41.54,38.71,Ferrous Metals,Repair & Reuse,Q4,2.31,97.69,44.16
EW100361,2025-10-01,2025,10,Oct,Nagpur,Maharashtra,Mobile Phone,Authorized Collection Center,Formal,767,617.81,149.19,653.64,113.36,74.91,1,112513.24,85.22,82.51,95.6,Ferrous Metals,Manual Sorting,Q4,80.55,19.45,172.13
EW100374,2025-10-01,2025,10,Oct,Nagpur,Maharashtra,Monitor,Authorized Collection Center,Formal,3628,2724.09,903.91,2629.17,998.83,264.44,7,145012.58,72.47,85.56,86.59,Non-ferrous Metals,Repair & Reuse,Q4,75.09,24.91,55.16
EW100987,2025-10-01,2025,10,Oct,Nagpur,Maharashtra,Refrigerator,Informal Collector,Informal,4911,781.83,4129.17,3058.14,1852.86,194.84,22,177676.93,62.27,24.35,29.83,Non-ferrous Metals,Landfill/Disposal,Q4,15.92,84.08,58.1
EW101117,2025-10-01,2025,10,Oct,Nashik,Maharashtra,Tablet,Scrap Dealer,Informal,4832,612.79,4219.21,1926.2,2905.8,274.06,9,105983.69,39.86,10.29,25.14,Ferrous Metals,Refurbishment,Q4,12.68,87.32,55.02
EW101119,2025-10-01,2025,10,Oct,Nashik,Maharashtra,Mobile Phone,Producer Take-back,Formal,1957,1455.89,501.11,1359.07,597.93,199.79,2,162253.55,69.45,85.65,75.53,Plastic,Refurbishment,Q4,74.39,25.61,119.39
EW101190,2025-10-01,2025,10,Oct,Pune,Maharashtra,Monitor,Authorized Collection Center,Formal,3032,2628.94,403.06,2162.96,869.04,227.12,5,338604.42,71.34,97.48,82.62,Ferrous Metals,Landfill/Disposal,Q4,86.71,13.29,156.55
EW100404,2025-10-01,2025,10,Oct,Jaipur,Rajasthan,Television,Retailer,Formal,649,528.6,120.4,599.63,49.37,35.57,1,81919.61,92.39,93.37,97.31,Non-ferrous Metals,Material Recovery,Q4,81.45,18.55,136.62
EW100278,2025-10-01,2025,10,Oct,Chennai,Tamil Nadu,Mobile Phone,Producer Take-back,Formal,609,544.13,64.87,537.16,71.84,65.53,1,60705.99,88.2,95.16,98.75,Ferrous Metals,Repair & Reuse,Q4,89.35,10.65,113.01
EW100960,2025-10-01,2025,10,Oct,Chennai,Tamil Nadu,Desktop/PC,Informal Collector,Informal,3529,634.39,2894.61,1841.68,1687.32,217.42,9,247172.54,52.19,13.62,38.88,Copper,Dismantling,Q4,17.98,82.02,134.21
EW101130,2025-10-01,2025,10,Oct,Chennai,Tamil Nadu,Laptop,Informal Collector,Informal,1506,204.48,1301.52,584.93,921.07,106.34,6,96994.54,38.84,6.99,43.59,Ferrous Metals,Manual Sorting,Q4,13.58,86.42,165.82
EW100244,2025-10-01,2025,10,Oct,Hyderabad,Telangana,Desktop/PC,Retailer,Formal,3981,3494.32,486.68,3403.54,577.46,148.5,9,532931.17,85.49,94.32,94.75,Plastic,Manual Sorting,Q4,87.77,12.23,156.58
EW100365,2025-10-01,2025,10,Oct,Hyderabad,Telangana,Desktop/PC,Authorized Collection Center,Formal,1987,1711.81,275.19,1855.27,131.73,125.62,2,157499.7,93.37,87.49,85.58,Copper,Manual Sorting,Q4,86.15,13.85,84.89
EW100911,2025-10-01,2025,10,Oct,Lucknow,Uttar Pradesh,Mobile Phone,Authorized Collection Center,Formal,945,769.9,175.1,662.33,282.67,103.79,1,95074.52,70.09,81.77,94.51,Aluminium,Dismantling,Q4,81.47,18.53,143.55
EW100449,2025-11-01,2025,11,Nov,Delhi,Delhi,Monitor,Municipal Collection,Formal,3225,3110.61,114.39,2991.95,233.05,166.22,6,310388.23,92.77,96.02,81.51,Copper,Manual Sorting,Q4,96.45,3.55,103.74
EW100473,2025-11-01,2025,11,Nov,Delhi,Delhi,Television,Informal Collector,Informal,921,75.61,845.39,579.97,341.03,52.92,1,59039.04,62.97,17.28,21.58,Mixed/Other,Material Recovery,Q4,8.21,91.79,101.8
EW100993,2025-11-01,2025,11,Nov,Delhi,Delhi,Printer,Informal Collector,Informal,2621,384.94,2236.06,850.84,1770.16,289.68,6,41044.51,32.46,35.0,27.9,Ferrous Metals,Refurbishment,Q4,14.69,85.31,48.24
EW100130,2025-11-01,2025,11,Nov,Ahmedabad,Gujarat,Refrigerator,Informal Collector,Informal,323,23.97,299.03,200.98,122.02,13.07,1,18126.72,62.22,40.12,59.06,Aluminium,Material Recovery,Q4,7.42,92.58,90.19
EW100185,2025-11-01,2025,11,Nov,Ahmedabad,Gujarat,Television,Informal Collector,Informal,1316,302.79,1013.21,442.73,873.27,94.75,5,19821.33,33.64,20.5,58.33,Glass,Material Recovery,Q4,23.01,76.99,44.77
EW101188,2025-11-01,2025,11,Nov,Ahmedabad,Gujarat,Refrigerator,Municipal Collection,Formal,1335,997.14,337.86,1066.71,268.29,85.2,2,105183.2,79.9,75.42,98.86,Non-ferrous Metals,Landfill/Disposal,Q4,74.69,25.31,98.61
EW101143,2025-11-01,2025,11,Nov,Surat,Gujarat,Laptop,Informal Collector,Informal,4921,787.38,4133.62,1517.42,3403.58,392.56,18,138962.77,30.84,24.94,59.4,Glass,Manual Sorting,Q4,16.0,84.0,91.58
EW100190,2025-11-01,2025,11,Nov,Bengaluru,Karnataka,Refrigerator,Scrap Dealer,Informal,2496,107.16,2388.84,1229.91,1266.09,108.93,4,216165.4,49.28,35.94,64.1,Ferrous Metals,Refurbishment,Q4,4.29,95.71,175.76
EW100267,2025-11-01,2025,11,Nov,Bengaluru,Karnataka,Mobile Phone,Municipal Collection,Formal,3584,3290.82,293.18,2473.4,1110.6,377.54,6,288627.27,69.01,89.99,95.75,Non-ferrous Metals,Material Recovery,Q4,91.82,8.18,116.69
EW100849,2025-11-01,2025,11,Nov,Bengaluru,Karnataka,Small Appliance,Authorized Collection Center,Formal,4780,4132.4,647.6,3753.93,1026.07,233.99,8,542848.41,78.53,90.48,80.63,Copper,Landfill/Disposal,Q4,86.45,13.55,144.61
EW100136,2025-11-01,2025,11,Nov,Mysuru,Karnataka,Television,Retailer,Formal,1844,1513.26,330.74,1716.01,127.99,96.57,1,164212.66,93.06,93.97,88.97,Precious Metals,Dismantling,Q4,82.06,17.94,95.69
EW100250,2025-11-01,2025,11,Nov,Mysuru,Karnataka,Mobile Phone,Scrap Dealer,Informal,166,39.48,126.52,98.52,67.48,16.16,1,12170.35,59.35,11.41,50.31,Copper,Landfill/Disposal,Q4,23.78,76.22,123.53
EW100972,2025-11-01,2025,11,Nov,Mysuru,Karnataka,Laptop,Authorized Collection Center,Formal,4898,3942.62,955.38,4294.27,603.73,347.04,5,276040.23,87.67,95.62,91.27,Aluminium,Repair & Reuse,Q4,80.49,19.51,64.28
EW100753,2025-11-01,2025,11,Nov,Kochi,Kerala,Air Conditioner,Authorized Collection Center,Formal,3925,2991.56,933.44,3093.88,831.12,412.0,9,250926.97,78.83,87.77,87.27,Glass,Landfill/Disposal,Q4,76.22,23.78,81.1
EW101071,2025-11-01,2025,11,Nov,Kochi,Kerala,Printer,Authorized Collection Center,Formal,2835,2141.11,693.89,2234.3,600.7,123.01,5,332597.85,78.81,88.19,91.32,Precious Metals,Dismantling,Q4,75.52,24.48,148.86
EW100048,2025-11-01,2025,11,Nov,Indore,Madhya Pradesh,Television,Municipal Collection,Formal,605,532.85,72.15,469.43,135.57,43.34,1,18926.98,77.59,81.06,92.12,Precious Metals,Landfill/Disposal,Q4,88.07,11.93,40.32
EW100741,2025-11-01,2025,11,Nov,Indore,Madhya Pradesh,Mobile Phone,Authorized Collection Center,Formal,2143,1823.37,319.63,1812.53,330.47,121.39,4,107942.03,84.58,94.97,88.72,Ferrous Metals,Landfill/Disposal,Q4,85.08,14.92,59.55
EW100056,2025-11-01,2025,11,Nov,Mumbai,Maharashtra,Printer,Informal Collector,Informal,3930,891.2,3038.8,1299.46,2630.54,175.79,8,198964.37,33.07,31.61,43.54,Glass,Refurbishment,Q4,22.68,77.32,153.11
EW100352,2025-11-01,2025,11,Nov,Mumbai,Maharashtra,Mobile Phone,Informal Collector,Informal,1344,153.25,1190.75,403.4,940.6,71.0,5,30236.09,30.02,24.78,25.48,Non-ferrous Metals,Refurbishment,Q4,11.4,88.6,74.95
EW100661,2025-11-01,2025,11,Nov,Mumbai,Maharashtra,Laptop,Scrap Dealer,Informal,3836,975.83,2860.17,1373.88,2462.12,392.49,19,98419.17,35.82,22.47,43.41,Mixed/Other,Material Recovery,Q4,25.44,74.56,71.64
EW100884,2025-11-01,2025,11,Nov,Mumbai,Maharashtra,Mobile Phone,Municipal Collection,Formal,396,320.11,75.89,321.06,74.94,28.39,1,38718.06,81.08,92.83,97.0,Non-ferrous Metals,Repair & Reuse,Q4,80.84,19.16,120.59
EW100428,2025-11-01,2025,11,Nov,Nagpur,Maharashtra,Laptop,Informal Collector,Informal,1997,501.53,1495.47,954.01,1042.99,173.45,6,40468.18,47.77,14.31,42.14,Non-ferrous Metals,Landfill/Disposal,Q4,25.11,74.89,42.42
EW100443,2025-11-01,2025,11,Nov,Nashik,Maharashtra,Small Appliance,Authorized Collection Center,Formal,2080,1634.63,445.37,1898.46,181.54,169.84,2,295666.88,91.27,86.84,96.88,Copper,Material Recovery,Q4,78.59,21.41,155.74
EW100804,2025-11-01,2025,11,Nov,Nashik,Maharashtra,Television,Authorized Collection Center,Formal,1717,1613.74,103.26,1574.35,142.65,178.32,1,282907.64,91.69,81.21,92.38,Non-ferrous Metals,Material Recovery,Q4,93.99,6.01,179.7
EW100965,2025-11-01,2025,11,Nov,Nashik,Maharashtra,Laptop,Municipal Collection,Formal,3625,2670.25,954.75,3138.59,486.41,280.78,8,252271.04,86.58,88.78,87.02,Aluminium,Dismantling,Q4,73.66,26.34,80.38
EW101178,2025-11-01,2025,11,Nov,Jaipur,Rajasthan,Laptop,Informal Collector,Informal,2447,315.58,2131.42,1182.4,1264.6,105.8,10,168981.18,48.32,41.13,20.38,Aluminium,Manual Sorting,Q4,12.9,87.1,142.91
EW100453,2025-11-01,2025,11,Nov,Chennai,Tamil Nadu,Mobile Phone,Authorized Collection Center,Formal,251,188.58,62.42,208.58,42.42,28.51,1,32794.58,83.1,85.7,92.01,Mixed/Other,Material Recovery,Q4,75.13,24.87,157.23
EW100827,2025-11-01,2025,11,Nov,Chennai,Tamil Nadu,Tablet,Informal Collector,Informal,3883,263.29,3619.71,2027.15,1855.85,136.31,13,132862.51,52.21,42.95,35.1,Non-ferrous Metals,Dismantling,Q4,6.78,93.22,65.54
EW100329,2025-11-01,2025,11,Nov,Hyderabad,Telangana,Television,Authorized Collection Center,Formal,2046,1667.19,378.81,1732.25,313.75,147.22,2,236888.47,84.67,88.36,83.61,Copper,Manual Sorting,Q4,81.49,18.51,136.75
EW100385,2025-11-01,2025,11,Nov,Hyderabad,Telangana,Monitor,Municipal Collection,Formal,1149,1048.83,100.17,1021.83,127.17,121.86,1,43359.72,88.93,84.65,91.17,Non-ferrous Metals,Manual Sorting,Q4,91.28,8.72,42.43
EW101159,2025-11-01,2025,11,Nov,Hyderabad,Telangana,Refrigerator,Authorized Collection Center,Formal,1964,1562.02,401.98,1454.38,509.62,222.17,4,117564.64,74.05,93.32,75.53,Ferrous Metals,Manual Sorting,Q4,79.53,20.47,80.83
EW100359,2025-11-01,2025,11,Nov,Lucknow,Uttar Pradesh,Mobile Phone,Municipal Collection,Formal,2432,1790.52,641.48,1961.18,470.82,96.82,2,158770.41,80.64,94.41,96.01,Precious Metals,Manual Sorting,Q4,73.62,26.38,80.96
EW100683,2025-11-01,2025,11,Nov,Lucknow,Uttar Pradesh,Television,Authorized Collection Center,Formal,1218,886.71,331.29,1023.78,194.22,119.92,1,174121.03,84.05,91.99,92.95,Mixed/Other,Landfill/Disposal,Q4,72.8,27.2,170.08
EW100643,2025-11-01,2025,11,Nov,Kolkata,West Bengal,Small Appliance,Scrap Dealer,Informal,4938,772.98,4165.02,1635.45,3302.55,348.96,21,197254.89,33.12,8.88,44.66,Plastic,Landfill/Disposal,Q4,15.65,84.35,120.61
EW100205,2025-12-01,2025,12,Dec,Guwahati,Assam,Tablet,Retailer,Formal,2304,1884.91,419.09,2127.61,176.39,209.12,2,87513.66,92.34,88.55,97.32,Ferrous Metals,Dismantling,Q4,81.81,18.19,41.13
EW100726,2025-12-01,2025,12,Dec,Guwahati,Assam,Television,Informal Collector,Informal,545,92.19,452.81,233.22,311.78,49.14,2,8765.69,42.79,26.65,23.98,Ferrous Metals,Repair & Reuse,Q4,16.92,83.08,37.59
EW100796,2025-12-01,2025,12,Dec,Guwahati,Assam,Tablet,Authorized Collection Center,Formal,4931,4470.11,460.89,4330.85,600.15,237.34,5,478921.68,87.83,79.13,82.33,Non-ferrous Metals,Manual Sorting,Q4,90.65,9.35,110.58
EW100619,2025-12-01,2025,12,Dec,Delhi,Delhi,Laptop,Municipal Collection,Formal,981,819.85,161.15,695.94,285.06,60.45,2,114051.57,70.94,76.16,88.52,Aluminium,Refurbishment,Q4,83.57,16.43,163.88
EW100074,2025-12-01,2025,12,Dec,Ahmedabad,Gujarat,Laptop,Producer Take-back,Formal,1216,1103.64,112.36,1019.87,196.13,140.37,1,176786.15,83.87,78.24,86.61,Non-ferrous Metals,Repair & Reuse,Q4,90.76,9.24,173.34
EW100563,2025-12-01,2025,12,Dec,Ahmedabad,Gujarat,Mobile Phone,Authorized Collection Center,Formal,4502,4309.25,192.75,4168.76,333.24,234.21,4,328623.89,92.6,96.48,98.33,Ferrous Metals,Dismantling,Q4,95.72,4.28,78.83
EW100171,2025-12-01,2025,12,Dec,Surat,Gujarat,Laptop,Scrap Dealer,Informal,1867,360.14,1506.86,661.13,1205.87,208.45,7,76865.81,35.41,9.44,40.12,Aluminium,Landfill/Disposal,Q4,19.29,80.71,116.26
EW100195,2025-12-01,2025,12,Dec,Bengaluru,Karnataka,Television,Informal Collector,Informal,2534,305.35,2228.65,1151.73,1382.27,188.3,8,184862.48,45.45,44.23,38.34,Plastic,Repair & Reuse,Q4,12.05,87.95,160.51
EW100800,2025-12-01,2025,12,Dec,Bengaluru,Karnataka,Television,Authorized Collection Center,Formal,1305,1206.74,98.26,1221.33,83.67,41.49,2,87535.22,93.59,75.97,84.67,Glass,Refurbishment,Q4,92.47,7.53,71.67
EW100698,2025-12-01,2025,12,Dec,Mysuru,Karnataka,Mobile Phone,Informal Collector,Informal,1283,55.02,1227.98,779.31,503.69,83.44,3,79522.87,60.74,20.6,58.86,Aluminium,Manual Sorting,Q4,4.29,95.71,102.04
EW101146,2025-12-01,2025,12,Dec,Mysuru,Karnataka,Mobile Phone,Municipal Collection,Formal,841,730.79,110.21,699.65,141.35,53.21,1,92316.11,83.19,84.32,81.12,Plastic,Dismantling,Q4,86.9,13.1,131.95
EW100570,2025-12-01,2025,12,Dec,Kochi,Kerala,Air Conditioner,Authorized Collection Center,Formal,4609,4316.69,292.31,3490.71,1118.29,465.68,3,611556.86,75.74,87.64,82.28,Precious Metals,Repair & Reuse,Q4,93.66,6.34,175.2
EW100573,2025-12-01,2025,12,Dec,Kochi,Kerala,Television,Producer Take-back,Formal,1976,1741.03,234.97,1690.74,285.26,197.52,3,217488.7,85.56,75.32,78.89,Copper,Dismantling,Q4,88.11,11.89,128.64
EW100574,2025-12-01,2025,12,Dec,Kochi,Kerala,Small Appliance,Authorized Collection Center,Formal,3721,2905.7,815.3,2791.14,929.86,330.91,5,176426.47,75.01,92.56,78.7,Ferrous Metals,Manual Sorting,Q4,78.09,21.91,63.21
EW100764,2025-12-01,2025,12,Dec,Kochi,Kerala,Small Appliance,Authorized Collection Center,Formal,3043,2933.0,110.0,2498.34,544.66,301.73,2,163936.1,82.1,87.05,75.48,Ferrous Metals,Repair & Reuse,Q4,96.39,3.61,65.62
EW100789,2025-12-01,2025,12,Dec,Kochi,Kerala,Television,Informal Collector,Informal,1431,393.77,1037.23,551.08,879.92,133.47,3,40159.53,38.51,25.48,34.38,Ferrous Metals,Landfill/Disposal,Q4,27.52,72.48,72.87
EW100923,2025-12-01,2025,12,Dec,Bhopal,Madhya Pradesh,Monitor,Scrap Dealer,Informal,244,13.17,230.83,84.64,159.36,12.66,1,5405.04,34.69,36.48,40.78,Non-ferrous Metals,Landfill/Disposal,Q4,5.4,94.6,63.86
EW101019,2025-12-01,2025,12,Dec,Indore,Madhya Pradesh,Monitor,Informal Collector,Informal,685,58.84,626.16,268.89,416.11,32.34,3,43825.47,39.25,16.88,57.06,Aluminium,Material Recovery,Q4,8.59,91.41,162.99
EW100027,2025-12-01,2025,12,Dec,Mumbai,Maharashtra,Television,Informal Collector,Informal,2929,257.26,2671.74,750.18,2178.82,333.93,9,84927.77,25.61,32.36,47.71,Mixed/Other,Dismantling,Q4,8.78,91.22,113.21
EW100187,2025-12-01,2025,12,Dec,Mumbai,Maharashtra,Television,Informal Collector,Informal,3060,574.95,2485.05,819.81,2240.19,301.63,14,69082.4,26.79,25.69,37.05,Plastic,Material Recovery,Q4,18.79,81.21,84.27
EW100030,2025-12-01,2025,12,Dec,Nashik,Maharashtra,Mobile Phone,Scrap Dealer,Informal,2866,795.4,2070.6,1189.52,1676.48,181.94,12,100415.54,41.5,42.23,58.63,Ferrous Metals,Manual Sorting,Q4,27.75,72.25,84.42
